epochs,test_name,train_losses,test_losses,train_metric,test_metric
208,architecture_lstm_1/,0.00012852029324538874,0.00011377046571335421,0.16442598626227367,0.14930193118633148
209,architecture_lstm_1/,0.00012799528436230418,0.00011315478869767429,0.16392251827449933,0.1488632225139226
210,architecture_lstm_1/,0.00012750945773158532,0.00011272646381796103,0.16353340783978182,0.14859471878428904
211,architecture_lstm_1/,0.00012758422909340842,0.00011272752704039648,0.16365326470971062,0.1486861132164487
212,architecture_lstm_1/,0.00012775868382088363,0.00011277663951635359,0.16381938615125013,0.1488158651398202
213,architecture_lstm_1/,0.0001280337875479188,0.00011291642758488799,0.1640493626192868,0.14900433710277136
214,architecture_lstm_1/,0.0001279694715551122,0.000112968265105725,0.16422381162470934,0.1491495934437813
215,architecture_lstm_1/,0.00012785043238036983,0.00011282515110135825,0.16400309678045602,0.14896257953642833
216,architecture_lstm_1/,0.0001278898662738365,0.00011282031464501497,0.16396197369063722,0.14893107581971612
217,architecture_lstm_1/,0.0001278383094373532,0.0001127670807112327,0.16384993510559354,0.1488396925169799
218,architecture_lstm_1/,0.0001278136523589421,0.00011275060036025611,0.16381935865597205,0.14881687395853138
219,architecture_lstm_1/,0.0001277683534404448,0.00011274212907146719,0.16383412042430612,0.14882611569851284
220,architecture_lstm_1/,0.00012767559616524423,0.00011271491112403512,0.1638224712957752,0.1488151637399317
221,architecture_lstm_1/,0.00012762547026859674,0.00011271033436768249,0.16383462915802566,0.14882387063337985
222,architecture_lstm_1/,0.000127598485569007,0.00011272765244936391,0.1638971233703662,0.14886625241863022
223,architecture_lstm_1/,0.00012760175259494519,0.00011272779368475451,0.1639062611971924,0.14886935963904638
224,architecture_lstm_1/,0.000127599396267726,0.00011272442886206613,0.16390433084359057,0.14886583453697735
225,architecture_lstm_1/,0.00012758592347094519,0.000112704493538173,0.16388171660932907,0.14883658015692444
226,architecture_lstm_1/,0.00012758023423371738,0.00011270356998602924,0.16387442900023177,0.1488336044675226
227,architecture_lstm_1/,0.00012757779153042573,0.0001126998495092805,0.16387108473483783,0.14882720990676077
228,architecture_lstm_1/,0.00012757528022246649,0.00011269529679235928,0.16386666348349463,0.14881924180556674
229,architecture_lstm_1/,0.00012757420901413516,0.00011269041336257,0.16386328130679492,0.14880870743296018
230,architecture_lstm_1/,0.00012757775801775008,0.00011269389048466468,0.16386911112952157,0.1488132579327119
231,architecture_lstm_1/,0.00012758011303177626,0.00011269612452023022,0.16387447953286036,0.14881743152238716
232,architecture_lstm_1/,0.00012761513329895898,0.0001127246092221352,0.16393364339665645,0.14886323683833041
233,architecture_lstm_1/,0.00012760820514856418,0.00011271880659611476,0.1639216713366107,0.14885291414534635
234,architecture_lstm_1/,0.0001276165105013882,0.000112724306971422,0.1639359000156374,0.14886029226344752
235,architecture_lstm_1/,0.00012767327943975158,0.00011276964205484715,0.1640285549792307,0.14892444893194248
236,architecture_lstm_1/,0.00012766290432421733,0.00011276116849758057,0.16401412321064873,0.14891540326678201
237,architecture_lstm_1/,0.00012763539214258045,0.00011273883269311431,0.16397138567633066,0.14888453035378413
238,architecture_lstm_1/,0.00012766692752226057,0.00011276640378303236,0.1640254710113641,0.14892194161644476
239,architecture_lstm_1/,0.00012768730122968337,0.00011278538935166122,0.1640614526616577,0.1489473152184332
240,architecture_lstm_1/,0.0001279023003589626,0.0001129974705941453,0.16442910024835378,0.14921807113374694
241,architecture_lstm_1/,0.00012784924090246372,0.00011293816868260514,0.16433851089547943,0.1491491340436893
242,architecture_lstm_1/,0.00012784275385856655,0.00011293117361261797,0.16432788243763333,0.149141373840909
243,architecture_lstm_1/,0.00012781564106589897,0.00011290311502997514,0.1642815108153462,0.14910594138462283
244,architecture_lstm_1/,0.00012781308420535556,0.0001128999038543735,0.16427696968701794,0.14910201295865166
245,architecture_lstm_1/,0.0001277723178446289,0.00011285132469929936,0.16420283144682876,0.1490337980245481
246,architecture_lstm_1/,0.00012777231653751317,0.00011285131721405127,0.1642028314536382,0.14903377282709948
247,architecture_lstm_1/,0.00012775192322016083,0.00011283004189761407,0.1641693628560325,0.14900723382137024
248,architecture_lstm_1/,0.0001277384198107381,0.00011281603614914223,0.16414704656926668,0.1489900578336597
249,architecture_lstm_1/,0.00012773957922642624,0.0001128157980778098,0.16414946277755194,0.1489899203705463
250,architecture_lstm_1/,0.00012779049495761764,0.00011286686973814221,0.16423836136258693,0.14906286317834488
251,architecture_lstm_1/,0.00012789661937723454,0.00011299334128335422,0.16442949429797968,0.14922420544217616
252,architecture_lstm_1/,0.0001279920089682429,0.00011316946534260776,0.16460333221860246,0.1493796186195648
253,architecture_lstm_1/,0.00012801303237669668,0.00011321234397741122,0.1646424157027099,0.14941355608772053
254,architecture_lstm_1/,0.0001597974144397598,0.0001485823151755396,0.1669115929721702,0.15270938191647168
255,architecture_lstm_1/,0.000136733802881148,0.0001249563292195242,0.1667978840571312,0.15263274207632926
256,architecture_lstm_1/,0.00012381365700650146,0.0001244987163302547,0.15668647062170887,0.1581060028165002
257,architecture_lstm_1/,0.00011375623747480629,0.0001263900245480408,0.14344574317808392,0.16356069919955368
258,architecture_lstm_1/,0.0001133443484307433,0.00012567992104321664,0.1437843996789241,0.16355398925174264
259,architecture_lstm_1/,0.00011210453263131242,0.00012490779509766436,0.14322817704580626,0.1635443008956172
260,architecture_lstm_1/,0.00011279534885499866,0.000124749759823005,0.1443666550474714,0.16351582094955436
261,architecture_lstm_1/,0.00011171559359785031,0.00012456352244557208,0.14312880842346468,0.16352847084791566
262,architecture_lstm_1/,0.00011203952136003039,0.00012462487022601583,0.14350222950334665,0.16354861894584274
263,architecture_lstm_1/,0.00011185897514859402,0.0001246018007034945,0.14330339264354475,0.16354226275993117
264,architecture_lstm_1/,0.00011187144191466078,0.0001246045269773108,0.14331857483312652,0.1635439100173458
265,architecture_lstm_1/,0.00011185663609280207,0.00012460286351353842,0.14330329699486222,0.16354373178730128
266,architecture_lstm_1/,0.00011182060573379243,0.00012460088014909753,0.14326219145922273,0.16354302980984842
