epochs,test_name,train_loss,test_loss,train_metric,test_metric
24,test_1_adaptative_2/,0.0007446454418168184,0.000795279205562591,8.237008434350565e-7,9.770938811807063e-7
25,test_1_adaptative_2/,0.0007446397920615462,0.0007982857044899353,8.235294085802505e-7,9.824225208967085e-7
26,test_1_adaptative_2/,0.0007446384615319315,0.0007975245487026273,8.23580484555194e-7,9.811680443325754e-7
27,test_1_adaptative_2/,0.0007446378433732966,0.0007962078780782827,8.236581613048699e-7,9.788681159083333e-7
28,test_1_adaptative_2/,0.000744634431715198,0.000797040370802089,8.236021178692063e-7,9.802439029997909e-7
29,test_1_adaptative_2/,0.0007446332478784404,0.0007968385407099693,8.23614301163744e-7,9.798954203368356e-7
30,test_1_adaptative_2/,0.0007446320801932834,0.0007966123994633453,8.236282939892728e-7,9.795088745909542e-7
31,test_1_adaptative_2/,0.0007446320446797587,0.0007966031740310194,8.236288553725254e-7,9.794929764443016e-7
32,test_1_adaptative_2/,0.0007446320446797587,0.0007966031740310194,8.236288553725254e-7,9.794929764443016e-7
1,test_1_adaptative_3/,0.01768915397165906,0.03529422341960665,0.0007183578911917138,0.002013564154197812
2,test_1_adaptative_3/,0.009514572562300278,0.028732251737972,0.00022858758192413175,0.0014376653838364753
3,test_1_adaptative_3/,0.008153293450861205,0.026424703170194932,0.00011557252563608529,0.0011170199303287204
4,test_1_adaptative_3/,0.006456254240624929,0.02410188070063656,8.925661165788558e-5,0.0012278236454131167
5,test_1_adaptative_3/,0.004302682234963785,0.015961029971929136,4.940773699716982e-5,0.0005852720500538642
6,test_1_adaptative_3/,0.0008910375008334763,0.0024628845747403476,1.6250080037143614e-6,1.2126599212113934e-5
7,test_1_adaptative_3/,0.0005851442622456804,0.0009676925614540107,9.026488961687805e-7,2.596100692657837e-6
8,test_1_adaptative_3/,0.0005672860971639195,0.0007394755241303624,8.213431858423045e-7,1.1769208517783712e-6
9,test_1_adaptative_3/,0.0005611295871602977,0.0005912983696053512,8.224368325376816e-7,9.075482269255919e-7
10,test_1_adaptative_3/,0.0005604951192133954,0.0006122153978449647,8.233830406843819e-7,9.759363239643874e-7
11,test_1_adaptative_3/,0.0005604734605965086,0.0006129780199150797,8.235993448099901e-7,9.804540857379048e-7
12,test_1_adaptative_3/,0.0005604704909383972,0.0006121558734557718,8.236115118470075e-7,9.786024352317504e-7
13,test_1_adaptative_3/,0.000560466897626222,0.000611397089918296,8.236936191004754e-7,9.777300899351644e-7
14,test_1_adaptative_3/,0.0005604668277030572,0.000611436732526906,8.236888098604289e-7,9.77769744155557e-7
15,test_1_adaptative_3/,0.0005604666349490837,0.00061130116377567,8.236982351647758e-7,9.775504893964318e-7
16,test_1_adaptative_3/,0.0005604665744927332,0.0006112462885581866,8.237018776909838e-7,9.77459529474645e-7
17,test_1_adaptative_3/,0.0005604665744927816,0.0006112462885574505,8.237018776911773e-7,9.774595294731653e-7
18,test_1_adaptative_3/,0.0005604665744924744,0.0006112462885581132,8.237018776910843e-7,9.774595294749208e-7
1,test_1_adaptative_4/,0.01768915397165906,0.03529422341960665,0.0007183578911917138,0.002013564154197812
2,test_1_adaptative_4/,0.002788689848257334,0.010556044778731614,3.0163422115968155e-5,0.0004104085514303865
3,test_1_adaptative_4/,0.0006403979163934405,0.0013817908484700687,9.069021538103599e-7,3.2705324315291646e-6
4,test_1_adaptative_4/,0.0005881689086435772,0.0009021977629569193,9.377714213951218e-7,2.341182458744944e-6
5,test_1_adaptative_4/,0.0005745634433925349,0.0006627356008685343,8.520133065770586e-7,1.0391079669612793e-6
6,test_1_adaptative_4/,0.0005608368164433149,0.0006004604295904233,8.216841617982406e-7,9.241647306152192e-7
7,test_1_adaptative_4/,0.0005605202841096616,0.0006069412002032795,8.233378802531954e-7,9.622038083763267e-7
8,test_1_adaptative_4/,0.0005604565209846417,0.0006087063096962199,8.23868714509833e-7,9.731239679225026e-7
9,test_1_adaptative_4/,0.000560456346649565,0.000608711709850142,8.238702492706564e-7,9.73155293949445e-7
10,test_1_adaptative_4/,0.000560456346649565,0.000608711709850142,8.238702492706564e-7,9.73155293949445e-7
